tags: va::level-8
Palliate,[PAL-ee-AYT],"To lessen the severity of, gloss over, make something seem less serious or severe, as to palliate suffering, to palliate an offense, or to palliate your troubles with drink.<br>Synonyms of palliate include soften, diminish, mitigate, and extenuate. Antonyms include worsen, intensify, aggravate, and exacerbate (ig-ZAS -ur-BAYT). Exacerbate and acerbic, keyword 7 in this level, come from the same Latin root, and both suggest bitterness or harshness. The adjective acerbic means sour, bitter, or harsh in flavor, tone, or character. The verb exacerbate means to increase in bitterness or severity, as to exacerbate a problem or exacerbate a conflict.<br>The verb to palliate comes through the Latin verb palliare, to cloak or conceal, from the noun pallium, a cloak. Palliate was once used to mean to cover as if with a cloak, to shelter, hide, conceal. This meaning is now obsolete, and today palliate means to conceal or cloak the seriousness of something, make it appear less severe or offensive than it is, as to palliate a social indiscretion or palliate the enormity of a crime.<br>In modern usage, palliate often connotes glossing over or disguising the seriousness of something by making excuses or apologies: ""Her press agent issued a statement in an attempt to palliate her role in the scandal.""<br><br>To lessen the severity of, gloss over, make something seem less serious or severe.<br>Synonyms: soften, diminish, mitigate, extenuate,<br>Antonyms: worsen, intensify, aggravate, exacerbate. Exacerbate means to increase in bitterness or severity (to exacerbate a problem, exacerbate a conflict). Etymology: Latin palliare, to cloak or conceal, from pallium, a cloak.<br>Usage: Palliate means to conceal or cloak the seriousness of something, make it appear less severe or offensive than it is (to palliate suffering, palliate a social indiscretion, palliate the enormity of a crime). Palliate often connotes glossing over or disguising the seriousness of something by making excuses or apologies."
Wizened,[WIZ-’nd],"Dried up, shriveled, withered, shrunken and wrinkled.<br>The verbs to wither, to shrivel, and to wizen all imply drying up. Webster's New World Dictionary, second college edition (1988), explains that wither suggests a loss of natural juices: ""The grapes were left to wither on the vine."" Shrivel suggests shrinking and curling as from exposure to intense heat: ""With a heavy sigh, Scott removed the shriveled steak from the barbecue."" Wizen (WIZ-’n) suggests shrinking and wrinkling from advanced age or malnutrition.<br>Although the verb to wizen now is somewhat rare, its past participle, wizened, is still often used of persons or parts of the body to mean shrunken and wrinkled, dried up by age or disease: An old person's face may be wizened, or someone's body may be wizened by cancer.<br>Here is a passage from my vocabulary-building mystery novel, Tooth and Nail, in which the context attempts to illustrate the meaning of wizened: ""An ancient, wizened man shuffled into the room, supporting his stooped and shriveled frame with a stout oaken staff…His face was sallow and deeply wrinkled; his cheeks were sunken and his crown was entirely bald. But for his eyes, which twinkled roguishly, he was a picture of death.""<br><br>Dried up, shriveled, withered, shrunken and wrinkled.<br>N.B. This discussion distinguishes the verbs to wither, shrivel, and wizen, which imply drying up.<br>Usage: The verb to wizen now is somewhat rare, but its past participle, wizened, is still often used of persons or parts of the body to mean shrunken and wrinkled, dried up by age or disease (a wizened face, a wizened body, a wizened man)."
Captious,[KAP-shus],"Faultfinding, quick to point out faults or raise trivial objections.<br>Synonyms of captious include carping, quibbling, caviling, censorious (sen-SOR-ee-us), and querulous (KWER-uh-lus).<br>Critical, carping, and captious all mean ""inclined to look for and point out faults and defects,"" says Webster's Ninth New Collegiate Dictionary (1993).<br>Critical, though often used in a negative sense, is in fact a neutral word: the critical person tries to judge something fairly and objectively by weighing its merits and faults. Strictly speaking, a critical assessment is a fair, impartial assessment, and a critical examination may result in a supportive conclusion. Critical is so often used of harsh or unfavorable judgment, however, that the neutral sense of the word has nearly been lost; it would be nice if we took pains to preserve it.<br>Carping, says Webster's Ninth, ""implies an ill-natured or perverse picking of flaws."" Captious, which comes from the Latin captus, the past participle of the verb capere, to take or seize, ""suggests a readiness to detect trivial faults or raise objections on trivial grounds.""<br>Here's an idea: The next time you find yourself about to use critical in a negative sense, how about giving carping or captious a try instead?<br><br>Faultfinding, quick to point out faults or raise trivial objections.<br>Synonyms: carping, quibbling, caviling, censorious, querulous. This discussion distinguishes the adjectives critical, carping, and captious.<br>N.B. Critical, though often used in a negative sense, is in fact a neutral word: The critical person tries to judge something fairly and objectively by weighing its merits and faults; a critical assessment is a fair, impartial assessment, and a critical examination may result in a supportive conclusion."
Emendation,[EE-men-DAY-shin],"A correction, alteration, change made to correct or improve, especially a change made in a piece of writing to correct an error or restore the text to its original state.<br>The verb to emend (ee-MEND) means to make corrections in a text. Emendation may mean the act of emending, correcting and improving a piece of writing, or it may mean a correction made in a text.<br><br>A correction, alteration, change made to correct or improve, especially a change made in a piece of writing to correct an error or restore the text to its original state.<br>Corresponding verb: emend, to make scholarly corrections to a text.<br>N.B. Emendation may also mean the act of emending, correcting and improving a piece of writing."
Truculent,[TRUHK-yuh-lint],"Fierce, ferocious, especially in a brutal, bullying, threatening, or aggressively defiant way.<br>The corresponding noun is truculence (TRUHK-yuh-lints), fierceness, ferocity, brutal aggression.<br>Synonyms of truculent include pugnacious (puhg-NAY-shus), belligerent , malevolent (muh-LEV-uh-lint), rapacious (ruh-PAY-shus), and feral (FEER-ul).<br>Antonyms include humane, merciful, compassionate, benevolent (buh-NEV-uh-lint), and clement (KLEM-int), all of which suggest mercy or mildness, and also timid, demure (di-MYOOR), diffident (DIF-uh-dint), apprehensive, and timorous (TIM-ur-us), all of which suggest shyness or fear.<br>Truculent descends from Latin words meaning savage, fierce, cruel, or grim. In current usage truculent applies to fierce, savage, or ferocious people or to behavior that is brutal, threatening, bullying, or aggressively defiant: A truculent nation is a hostile, belligerent nation. A truculent look is a pugnacious or threatening look. A truculent philosophy of business is a brutal, aggressive, rapacious, winner-takes-all philosophy of business. In his Dictionary of Contemporary American Usage (1957), Bergen Evans offers this sentence to illustrate the meaning of truculent: ""One of my superiors was a truculent fellow who would have loved being a storm trooper under Hitler.""<br>Truculent is now also used of speech or writing to mean scathing, vicious, or vitriolic (VI-tree-AHL-ik), as a truculent retort, a truculent editorial, or a truculent political advertisement.<br><br>Fierce, ferocious, especially in a brutal, bullying, threatening, or aggressively defiant way.<br>Corresponding noun: truculence, fierceness, ferocity, brutal aggression.<br>Synonyms: pugnacious, belligerent, malevolent, rapacious, feral (FEER-ul).<br>Antonyms: humane, merciful, compassionate, benevolent, clement, which suggest mercy or mildness, and also timid, demure, diffident, apprehensive, and timorous, which suggest shyness or fear.<br>Usage: Truculent applies to fierce, savage, or ferocious people or to behavior that is brutal, threatening, bullying, or aggressively defiant. Truculent is now also used of speech or writing to mean scathing, vicious, or vitriolic."
Expurgate,[EKS-pur-GAYT],"To cleanse by removing offensive material, free from objectionable content.<br>Synonyms of expurgate include censor, purge, and bowdlerize.<br>The verbs to expurgate and bowdlerize are close in meaning. ( Bowdlerize may be pronounced BOWD-luh-ryz, first syllable rhyming with loud, or BOHD-luh-ryz, first syllable rhyming with towed. Historically the weight of authority favors BOWD-luh-ryz, which I recommend.)<br>Thomas Bowdler (BOWD-lur) was an English editor who in the early 1800s published expurgated, or cleansed, editions of the Bible and Shakepeare's works. People did not appreciate Bowdler's expurgation of the Good Book and the bawdy Bard, so they took his name and made a nasty word: bowdlerize. To bowdlerize is to remove material considered risqué, offensive, or obscene, but it connotes doing so out of a prudish or squeamish sense of morality.<br>Expurgate comes from the Latin expurgare, to cleanse, purify, and by derivation is related to the verb to purge, to free from impurities, and the adjective pure. To expurgate means to cleanse by removing that which is objectionable.<br>When something is bowdlerized, that which is considered morally offensive has been deleted. When something is expurgated, that which is considered objectionable for any reason has been deleted. You can bowdlerize Shakespeare by taking out the ribald humor, and you can bowdlerize D. H. Lawrence's novel Lady Chatterley's Lover by removing the passages about sex; but you cannot bowdlerize a textbook because presumably it does not contain anything ribald, erotic, or obscene. However, if people charge that a textbook displays a bias or draws conclusions that they find objectionable, they may attempt to expurgate it, cleanse it by removing the offensive material.<br><br>To cleanse by removing offensive material, free from objectionable content.<br>Synonyms: censor, purge, bowdlerize.<br>N.B. Bowdlerize comes from Thomas Bowdler, an English editor who in the early 1800s published expurgated, or cleansed, editions of the Bible and Shakespeare's works.<br>Etymology and related words: Expurgate comes from the Latin expurgare, to cleanse, purify, and by derivation is related to the verb to purge, to free from impurities, and the adjective pure.<br>"
Reprobate,[REP-ruh-BAYT],"Thoroughly bad, wicked, corrupt, morally abandoned, lacking all sense of decency and duty.<br>Synonyms of reprobate include unprincipled, shameless, base, vile, degenerate, depraved, irredeemable, and incorrigible. Antonyms include virtuous, pure, righteous, honorable, chaste, unsullied, and exemplary.<br>Reprobate comes from the Latin reprobare, to reprove, disapprove of strongly. In theology, the adjective reprobate means damned, predestined for damnation, and the noun a reprobate means a person rejected by God and excluded from salvation.<br>In general usage, the noun a reprobate means a corrupt, unprincipled person, a scoundrel, and the adjective reprobate means morally abandoned, bad-to-the-core, lacking all sense of decency and duty.<br><br>Thoroughly bad, wicked, corrupt, morally abandoned, lacking all sense of decency and duty.<br>Synonyms: unprincipled, shameless, base, vile, degenerate, depraved, irredeemable, incorrigible.<br>Antonyms: virtuous, pure, righteous, honorable, chaste, unsullied, exemplary.<br>Etymology: Latin reprobate, to reprove, disapprove of strongly.<br>Usage: In theology, the adjective reprobate means damned, predestined for damnation; the noun reprobate means a person rejected by God and excluded from salvation.  In general usage, the noun reprobate means a corrupt, unprincipled person, a scoundrel; the adjective reprobate means morally abandoned, bad-to-the-core, lacking all sense of decency and duty."
Spurious,[SPYUUR-ee-us],"False, counterfeit, artificial; not true, authentic, or genuine.<br>Synonyms of spurious include sham, bogus, phony, fictitious, fabricated , fraudulent, illusory (i-LOO-suh-ree), apocryphal (uh-PAHK-ri-ful), and supposititious (suh-PAHZ-i-TISH-us). Antonyms include genuine (there is no wine in genuine; say JEN-yoo-in), authentic, valid, and bona fide (BOH-nuh FYD).<br>Spurious by derivation means ""false, illegitimate."" Spurious was once used to mean of illegitimate birth, bastard, and although dictionaries still list this sense, it is now rare. Since it came into the language about 1600, and most often today, spurious is used to mean false, counterfeit, not authentic or genuine.<br>Spurious applies to that which is not what it claims or is claimed to be. A spurious document is not authentic or original, and may have been forged; spurious gems are counterfeit, not real or genuine; spurious statements are fabricated, made up; spurious feelings are affected or artificial; and a spurious charge is false, trumped-up, and should be repudiated. <br>False, counterfeit, artificial; not true, authentic, or genuine.<br>Synonyms: sham, bogus, phony, fictitious, fabricated, fraudulent, illusory, apocryphal (Level 9, Word 2), supposititious.<br>Antonyms: genuine, authentic, valid, bona fide.<br>Usage: Spurious applies to that which is not what it claims or is claimed to be (a spurious document, spurious gems, spurious statements, spurious feelings, a spurious charge)."
Volition,[voh-LISH-un],"Will, choice, decision, determination.<br>In Latin, the verb velle means to will or wish, and the word volo means ""I will."" From these words comes the English noun volition, which may refer either to the power of using the will or the act of exercising it in making a conscious choice or decision.<br>""He seems to lack volition"" implies that he is weak and unable to make a choice or determination. ""She came of her own volition"" implies that she exercised her will independently, decided on her own to come.<br><br>Will, choice, decision, determination.<br>Etymology and usage: In Latin, velle means to will or wish, and volo means ""I will."" From these words comes the English noun volition, which may refer either to the power of using the will or the act of exercising it in making a conscious choice or decision."
Interpolate,[in-TUR-puh-LAYT],"To insert, introduce; specifically, to insert words into a piece of writing or a conversation.<br>The corresponding noun is interpolation, an insertion of words into a piece of writing or a conversation.<br>The verbs to interpolate, interject (IN-tur-JEKT), and interpose (IN-turPOHZ) all mean to insert or place between. To interpose suggests the insertion of either a literal or figurative obstacle. You may interpose yourself between two people who are quarreling, or circumstances may interpose an impediment or stumbling block that hinders your progress toward a goal.<br>To interject suggests an abrupt insertion, and usually refers to speech. You interject an opinion, an idea, or a suggestion. To interpolate suggests a deliberate, careful insertion of words into a piece of writing or a conversation. Word-processing programs make it easy to delete or interpolate material and reformat what you have written. Interpolate sometimes suggests altering a text by inserting something spurious, unrelated, or unnecessary: Lawyers may insist on interpolating clauses in a contract, or an author may object to an editor's interpolation.<br>To insert, introduce; specifically, to insert words into a piece of writing or a conversation.<br>Corresponding noun: interpolation, an insertion of words into a piece of writing or a conversation.<br>N.B. This discussion distinguishes the verbs interpolate, interject, and interpose, which mean to insert or place between."
Adduce,[uh-D(Y)OOS],"To offer or cite as a reason, as evidence, or as authority for an opinion or course of action.<br>By derivation adduce means to bring forward. In modern usage, adduce means to bring forward or cite something as a reason, as an example, or as proof in a discussion, analysis, or argument. Lawyers adduce evidence to bolster their case. Politicians adduce facts to justify their position on an issue. Scholars and scientists adduce the results of their research to prove their theories. In writing a report proposing a new marketing plan for a company, an executive might adduce examples of similar marketing strategies that worked for other companies.<br><br>To offer or cite as a reason, as evidence, or as authority for an opinion or course of action."
Miscreant,[MIS-kree-int],"An evil, unscrupulous, vicious person; someone without principles or conscience; a villain, criminal.<br>Because the world contains so many evil, unscrupulous, vicious people, the language abounds with synonyms for the noun miscreant, including but not limited to scoundrel, rascal, rogue, hoodlum (HUUD-lum or HOOD-lum), hooligan (HOO-li-gun), ne’er-do-well, varlet, rapscallion, blackguard (BLAG-urd or BLAG-ahrd), desperado, scapegrace (SKAYP-grays), scofflaw (SKAHF-law), malefactor (MAL-uh-FAK-tur), and reprobate, word 17 of this level.<br>Miscreant, which entered English in the fourteenth century, comes through Old French from Latin, and combines the prefix mis-, which means ""bad"" or ""not,"" with the Latin credere, to believe. By derivation a miscreant is someone who does not believe.<br>For several centuries the word was used to mean a heretic, a person who rejects or flouts religious principles, but this sense is now archaic and since at least the time of Shakespeare miscreant has been used to mean a morally bad person, a vile wretch, detestable scoundrel. The adjective miscreant, pronounced the same way, means villainous, evil, destitute of conscience.<br><br>An evil, unscrupulous, vicious person; someone without principles or conscience; a villain, criminal.<br>Synonyms: scoundrel, rascal, rogue, hoodlum, hooligan, ne'er-do-well, varlet, rapscallion, blackguard, desperado, scapegrace, scofflaw, malefactor, reprobate (Level 8, Word 17).<br>Etymology and usage: Miscreant combines the prefix mis-, meaning ""bad"" or ""not,"" with the Latin credere, to believe. By derivation a miscreant is someone who does not believe. Miscreant was once used to mean a heretic, but since the time of Shakespeare it has been used to mean a morally bad person, vile wretch, detestable scoundrel.<br>Corresponding adjective: miscreant, villainous, evil, destitute of conscience."
Quixotic,[kwik-SAHT-ik],"Foolishly impractical or idealistic, especially in an extravagantly chivalrous or romantic way; inclined to pursue lofty, unreachable goals or far-fetched, unworkable schemes.<br>Synonyms of quixotic include fanciful, whimsical, visionary, utopian, impracticable (im-PRAK-ti-kuh-buul, five syllables please), and chimerical (ki-MER-i-kul). Antonyms include realistic, practical, pragmatic, and utilitarian.<br>Quixotic comes from Don Quixote (kee-HOH-tee), the hero and title of a seventeenth-century satirical romance by Miguel de Cervantes (sair-VAHN-tays). Don Quixote is an old man passionately devoted to the ideals of chivalry—fighting evil and rescuing the oppressed. The Don does not realize that his code of honor has become outworn and been replaced with far less lofty, mercenary goals. With his credulous but pragmatic squire, Sancho Panza (English: SAN-choh PAN-zuh; Spanish: SAHN-choh PAHN-sah), he sets forth on a quest to save the world from wickedness. The world, however, holds only ridicule for the visionary Don, who winds up tilting at windmills and making speeches to the wind.<br>Today the adjective quixotic refers to a person who is extravagantly idealistic or romantic, like Don Quixote, or to an idea or goal that is so impractical and far-fetched as to seem foolish.<br><br>Foolishly impractical or idealistic, especially in an extravagantly chivalrous or romantic way; inclined to pursue lofty, unreachable goals or far-fetched, unworkable schemes.<br>Synonyms: fanciful, whimsical, visionary, utopian, impracticable, chimerical (ki-MER-ikuul).<br>Antonyms: realistic, practical, pragmatic, utilitarian.<br>Etymology: Quixotic comes from Don Quixote, the hero and title of a 17th-century satirical romance by Miguel de Cervantes.<br>Usage: Quixotic may refer to a person who is extravagantly idealistic or romantic, like Don Quixote, or to an idea or goal that is so impractical and far-fetched as to seem foolish."
Suppurate,[SUHP-yuh-RAYT],"To fester, form or discharge pus.<br>This unusual word applies to wounds, boils, ulcers, or other lesions that become infected and discharge pus. (By the way, lesion, pronounced LEE-zhun, means a wound, injury, infection, or harmful change in some part of the body.)<br>When a lesion suppurates, discharges pus, it is called suppuration; and suppuration, if untreated or unchecked, may lead to a state of putrefaction (PYOO-truh-FAK-shin). The verb to putrefy (PYOO-truh-fy) means to rot or decay; the adjective putrid (PYOO-trid) means rotten, foul-smelling, fetid; and the noun putrefaction means rotting, decomposition, foul-smelling decay.<br>Okay, you can stop holding your nose now because this suppurating, putrid lesson is over and we're moving on to…<br><br>To fester, form or discharge pus.<br>Corresponding noun: suppuration.<br>Usage: Suppurate applies to wounds, boils, ulcers, etc., that become infected and discharge pus.<br>Additional useful words: lesion (LEE-zhun), a wound, injury, infection, or harmful change in some part of the body; putrefy, to rot or decay; putrid, rotten, foul-smelling, fetid: putrefaction, rotting, decomposition, foul-smelling decay."
