tags: va::level-10
Hieratic,[HY-uh-RAT-ik],"Priestly; pertaining to or used by priests; reserved for holy or sacred uses.<br>Synonyms of hieratic include clerical, ministerial, pastoral (PAS-tur-ul), ecclesiastical, and sacerdotal (SAS-ur-DOH-tul).<br>The prefix hiero-, often shortened to hier-, comes from Greek and means sacred, holy, divine. This prefix appears in several interesting English words. Hierocracy (HY-uh-RAHK-ruh-see) means rule by priests, ecclesiastical government. Hierarch (HY-ur-AHRK) means a person who rules over sacred things, a high priest, and also a person who occupies a high position in a hierarchy. Hierarchy (HY-ur-AHRK-ee) may denote religious rule or the organization of a religious order into ranks and grades, as the Roman Catholic hierarchy, but today hierarchy commonly refers to any organized body or system strictly arranged in order of rank, power, or class.<br>Hieratic means pertaining to priests or to the priesthood, as hieratic vestments or hieratic rituals. Hieratic may also designate a form of ancient Egyptian writing in which the traditional hieroglyphics took on a more cursive, or flowing, form. The hieratic style was opposed to the demotic style.<br>Demotic (di-MAHT-ik) comes from the Greek demos, the people, and means of the people, popular. From the same source comes democracy, which means literally rule by the people, popular government. The words demotic and vernacular are synonymous. In ancient Egypt, the demotic style of writing was used by the people, the laity; the hieratic style was used by the priesthood. In modern usage, demotic may refer to speech or writing that is vernacular, popular, characteristic of the people. Hieratic writings are priestly, sacred, holy.<br><br>Priestly; pertaining to or used by priests; reserved for holy or sacred uses (hieratic writings, vestments, etc.).<br>Synonyms: clerical, ministerial, pastoral, ecclesiastical, sacerdotal.<br>Related words: The prefix hiero- (or hier-) comes from Greek and means sacred, holy, divine. It appears in the words hierocracy, rule by priests, ecclesiastical government; hierarch, a person who rules over sacred things, a high priest, and also a person who occupies a high position in a hierarchy; and hierarchy, an organized body or system strictly arranged in order of rank, power, or class.<br>Additional useful information: Hieratic may also designate a form of ancient Egyptian writing in which the traditional hieroglyphics took on a more cursive, or flowing, form. The hieratic style was opposed to the demotic style. Demotic (Greek demos, the people) means of the people, popular. From the same source comes democracy, rule by the people. Demotic may also refer to speech or writing that is vernacular, popular, informal.<br>"
Saturnine,[SAT-ur-NYN],"Gloomy, sullen, or somber in appearance, manner, or temperament.<br>Synonyms of saturnine include grave, melancholy, morose, taciturn (word 2 of Level 3), and phlegmatic (word 33 of Level 9).<br>Saturnine means literally of or pertaining to the planet Saturn; in astrology, it means born under the influence of Saturn. Apparently this is not a happy influence, for today saturnine is most often used figuratively to mean having a gloomy, sullen, or somber appearance or disposition.<br>Antonyms of saturnine include mercurial (word 27 of Level 8), and sanguine (word 21 of this level).<br><br>Gloomy, sullen, or somber in appearance, manner, or temperament.<br>Synonyms: grave, melancholy, morose, taciturn, phlegmatic (Level 9, Word 33).<br>Antonyms: mercurial (Level 8, Word 27), sanguine (Level 10, Word 21). Etymology: Literally, ""of or pertaining to the planet Saturn."""
Execrate,[EKS-uh-KRAYT],"To denounce vehemently, declare hateful or detestable; also, to loathe, abhor, detest utterly.<br>The verbs to curse and damn mean to denounce violently, specifically to call down evil upon out of a desire for revenge. Execrate, which by derivation means to put under a curse, suggests a furious or passionate denunciation, prompted by intense loathing: ""The opposition execrates everything she stands for."" ""Citizens angry over the rise in violent crime gathered in the park to hear speakers execrate drug pushers and gangs."" ""When the dictator couldn't execute his enemies, he execrated them.""<br>The corresponding adjective is execrable (EKS-uh-kruh-bul), which means abominable, abhorrent, loathsome, utterly detestable. The corresponding noun execration (EKS-uh-KRAY-shin) means a vehement denunciation or the act of execrating, declaring hateful or detestable.<br><br>To denounce vehemently, declare hateful or detestable; also, to loathe, abhor, detest utterly. Etymology: Latin, literally ""to put under a curse.""<br>Corresponding adjective: execrable, abomi nable, abhorrent, loathsome, utterly detestable. Corresponding noun: execration, a vehement denunciation or the act of execrating, declaring hateful or detestable."
Vitiate,[VISH-ee-AYT],"To corrupt, spoil, ruin, contaminate, impair the quality of, make faulty or impure; also, to weaken morally, defile, debase.<br>Vitiate comes from the Latin vitium, a fault, vice. That which is vitiated may be literally faulty, defective, or spoiled, or it may be corrupt in a moral sense, vice-ridden, debased. Illogical thought can vitiate an argument; editorial interpolation can vitiate a manuscript; noisome smog vitiates the air; a pernicious habit can vitiate a person's life. In law, a vitiated contract or a vitiated claim has been corrupted or violated and is therefore invalid, rendered ineffective.<br>The corresponding noun is vitiation, corruption, spoliation, the act of vitiating or the state of being vitiated.<br><br>To corrupt, spoil, ruin, contaminate, impair the quality of, make faulty or impure; also, to weaken morally, defile, debase.<br>Etymology: Latin vitium, a fault, vice.<br>Legal usage: A vitiated contract or a vitiated claim has been corrupted or violated and is therefore invalid, rendered ineffective.<br>Corresponding noun: vitiation, corruption, spoliation, the act of vitiating or the state of being vitiated."
Venial,[VEE-nee-ul],"Excusable, forgivable, pardonable, able to be overlooked.<br>Venial comes from the Latin venia, grace, indulgence, and means excusable, forgivable, minor or trivial enough to be overlooked. A venial offense can be pardoned; a venial error can be overlooked; a venial insult can be forgiven; and venial negligence can be excused.<br>In theology, venial is opposed to mortal. Venial sins are committed without full awareness or consent, and therefore are pardonable. Mortal sins exclude one from grace, and cause the death of the soul.<br>Do you remember the word venal, keyword 14 of Level 9? Be careful not to get venal confused with venial. Venal (VEE-nul, two syllables) means corruptible, capable of being bribed or bought off. Venial (VEE-nee-ul, three syllables) means excusable, able to be overlooked. <br>Excusable, forgivable, pardonable, able to be overlooked.<br>Etymology: Latin venia, grace, indulgence.<br>Religious usage: In theology, venial is opposed to mortal. Venial sins are pardonable; mortal sins exclude one from grace.<br>Usage tip: Be careful to distinguish venal (Level 9, Word 14) and venial in spelling and meaning. Venal means corruptible, capable of being bribed or bought off."
Risible,[RIZ-i-buul],"Provoking or capable of provoking laughter.<br>Synonyms of risible include laughable, amusing, ludicrous, hilarious, ridiculous, and droll (word 36 of Level 5).<br>Risible, ridicule, and ridiculous all come from the Latin ridere, to laugh at. To ridicule is to laugh at, make fun of. Ridiculous means extremely laughable, preposterous, absurd. And risible means provoking or capable of provoking laughter, amusing, as a risible thought; a risible face; a risible speech: ""When Ted's supervisor told him that his risible remarks during staff meetings no longer would be tolerated, Ted decided that if his supervisor couldn't see that a staff meeting was one of the most risible forms of human interaction, then he would simply quit and take his sense of humor elsewhere.""<br><br>Provoking or capable of provoking laughter.<br>Synonyms: laughable, amusing, ludicrous, hilarious, ridiculous, droll (Level 5, Word 36).<br>Etymology and related words: Risible, ridicule, and ridiculous all come from the Latin ridere, to laugh at.<br>"
Lionize,[LY-uh-NYZ],"To treat a person as a celebrity or as an object of great interest or importance.<br>One meaning of the noun a lion is an important, famous, or especially interesting person. ""He is a lion in his profession"" does not mean he is ferocious but that he is of great interest or importance. A lion of industry is a prominent industrialist. A literary lion is an important, celebrated writer.<br>The verb to lionize means to treat a person either as a celebrity or as an object of great interest or importance: ""If you want to be respected by millions, win a Nobel Prize. If you want to be lionized by millions, become a movie star."" ""Despite all their scandals and foibles, the members of England's royal family are lionized more often than they are vilified.""<br><br>To treat a person as a celebrity or as an object of great interest or importance.<br>Related word: lion, an important, famous, or celebrated person (a lion in his profession, a lion of industry, a literary lion)."
Contretemps,[KAHN-truh-TAH(N)],"An embarrassing, awkward, unexpected situation or event; a sudden mishap or hitch; an inopportune occurrence.<br>In colloquial terms, a contretemps is something that happens in the wrong place at the wrong time, which leaves you high and dry: ""There was a contretemps at the party last night when John got soused and started yelling at his wife."" ""The company can survive a contretemps, but it must avoid a scandal at all costs.""<br>Contretemps comes from French and by derivation means something ""against the time"" or ""out of time""; hence, something unexpected or inopportune. The Oxford English Dictionary shows that when the word entered English in the late seventeenth century it applied to the sport of fencing and meant ""a pass or thrust…made at a wrong or inopportune moment."" That meaning disappeared by the eighteenth century, and since then contretemps has meant something unexpected that occurs at an inopportune moment and creates an awkward or embarrassing situation.<br>Because it is an unusual word, not often used in conversation, its pronunciation has never been fully anglicized—that is, made to conform to English ways. Current dictionaries generally prefer the half-anglicized KAHN-truh-TAH(N). The plural is spelled the same but pronounced KAHN -truh-TAH(N)Z.<br>Contretemps may vary in severity, but they are never on the same scale as a scandal or a crisis. Contretemps are the common stuff of newspaper stories, for they occur frequently in politics and business. Sitcoms and romantic comedies also rely on contretemps to generate laughs and move the plot. The workplace usually is good for one or two juicy contretemps a month, and if you like to socialize or get together with members of your family, then chances are you already are intimately acquainted with that utterly unexpected, embarrassing, and awkward situation known as the contretemps.<br><br>An embarrassing, awkward, unexpected situation or event; a sudden mishap or hitch; an inopportune occurrence.<br>Etymology: French, literally ""against the time"" or ""out of time""; first applied in English to the sport of fencing to mean (OED) ""a pass or thrust ... made at a wrong or inopportune moment.""<br>Usage and pronunciation tip: The plural is spelled the same, contretemps, but pronounced KAHN-truh-tah(n)z."
Rodomontade,[RAHD-uh-mahn-TAYD or -mun-TAYD],"Arrogant boasting or bragging.<br>Equally challenging synonyms of rodomontade include bluster, braggadocio, vainglory, gasconade, fanfaronade, and jactitation.<br>Rodomontade comes from Rodomonte, a boastful warrior king in Boiardo's Orlando Innamorato and Ariosto's Orlando Furioso. The name comes from the Italian rodomonte, which means literally one who rolls away mountains. By derivation, rodomontade is the arrogant boasting of someone who claims he can move mountains.<br><br>Arrogant boasting or bragging.<br>Synonyms: bluster, braggadocio, vainglory, gasconade, fanfaronade, jactitation.<br>Etymology: The character Rodomont, a boastful warrior king in Boiardo's Orlando Inamorato and Ariosto's Orlando Furioso, from Italian rodomonte, literally ""one who rolls away mountains."""
Hebetude,[HEB-i-T(Y)OOD],"Stupidity, dullness, obtuseness, lethargy of mind or spirit.<br>The corresponding verb is hebetate (HEB-i-TAYT), to make or become dull, blunt, or obtuse. The corresponding adjective is hebetudinous (HEB-iT(Y)OO-di-nus), dull, stupid, obtuse.<br>Hebetude, hebetate, and hebetudinous all come ultimately from the Latin  hebes, blunt, dull. They are great words to use superciliously, when you want to be haughty and make someone else look dumb—but don't tell anyone I told you that.<br>Stupidity, dullness, obtuseness, lethargy of mind or spirit.<br>Corresponding verb: hebetate, to make or become dull, blunt, or obtuse.<br>Corresponding adjective: hebetudinous, dull, stupid, obtuse.<br>Etymology: Latin hebes, blunt, dull."
Sanguine,[SANG-gwin],"Confident, cheerful, hopeful, optimistic.<br>As you may recall from the discussion of phlegmatic (word 33 of Level 9), in ancient physiology there were four humors, or bodily fluids: blood, phlegm, choler (also called yellow bile), and melancholy (also called black bile). Early physicians believed that a person's health and disposition were determined by the relative proportions of these humors.<br>Sanguine originally meant having blood as the dominant humor in one's system; hence, having a ruddy, healthy complexion and a warm temperament. Eventually this sense evolved into the current meaning: confident, cheerfully optimistic.<br>Sanguine and sanguinary (SANG-gwi-NER-ee) are sometimes confused because of their common derivation, the Latin sanguis, blood. Sanguinary means either bloody, accompanied by bloodshed and slaughter, or bloodthirsty, eager for bloodshed. Sanguine either means blood-colored, ruddy, red, as a sanguine complexion, or, more often, filled with the uplifting humor of blood, and therefore confident, cheerful, optimistic.<br><br>Confident, cheerful, hopeful, optimistic.<br>Etymology: (Latin sanguis, blood) Sanguine originally meant having blood as the dominant humor in one's system; hence, having a ruddy, healthy complexion and a warm temperament. Eventually this sense evolved into the current meaning: confident, cheerfully optimistic.<br>N.B. This discussion distinguishes the words sanguine and sanguinary, which are sometimes confused."
Deipnosophist,[dyp-NAHS-uh-fist],"An adept conversationalist, especially one who enjoys conversing at the table.<br>You'll need to check a hefty unabridged dictionary to find the unusual words deipnosophist, deipnosophistic (dyp-NAHS-uh-FIS-tik), and deipnosophism (dyp-NAHS-uh-FIZ-'m), which come from the Greek deipnon, a meal, and sophistes, a wise man. Like the word symposium (sim-POH-zee-um), which means literally a drinking party, and comes from the title of a Platonic dialogue, deipnosophist comes from the Deipnosophistai of the Greek writer Athenaeus (ATH-uh-NEE-us), in which he details the conversation of a group of learned men who are dining together. For your next symposium, whether you plan to cook a gourmet meal or have a potluck, try inviting a few deipnosophists to liven up the conversation.<br>I have known many deipnosophists, I am something of one myself, and in my book they fall into three categories: the preprandial (pree-PRAN-dee-ul) deipnosophists, who excel at conversation over cocktails before dinner; the postprandial (pohst-PRAN-dee-ul) deipnosophists, who hit their stride and wax eloquent after the plates have been cleared away; and the vulgar deipnosophists, who talk incessantly through the meal, usually with their mouths full.<br><br>An adept conversationalist, especially one who enjoys conversing at the table.<br>Etymology and related words: Deipnosophist (noun), deipnosophistic (adjective), and deipnosophism (noun) come from the Greek deipnon, a meal, and sophistes, a wise man. The Deipnosophistai by Athenaeus details the conversation of a group of learned men who are dining together.<br>Additional useful words: Symposium, which means literally ""a drinking party,"" comes from the title of a Platonic dialogue; preprandial, before dinner; postprandial, after dinner."
Frangible,[FRAN-ji-buul],"Breakable, fragile, frail, delicate, easily damaged or destroyed.<br>Fragile applies to something so delicately constructed that it is easily broken. Frangible adds to this the idea of a susceptibility to being broken, even if the object in question is not inherently delicate. The solid steel of a car is frangible if struck by another car. The heart of a brave and sanguine person might be frangible in an especially sad and poignant situation. The unusual word friable (FRY-uh-buul) means easily crumbled, crushed, or pulverized. Dried herbs are friable, as are the stiff, yellowed pages of an old book.<br><br>Breakable, fragile, frail, delicate, easily damaged or destroyed.<br>Additional useful word: friable, easily crumbled, crushed, or pulverized."
Apodictic,[AP-uh-DIK-tik],"Absolutely certain, necessarily true, proved or demonstrated beyond a shadow of a doubt.<br>Synonyms of apodictic include incontestable, incontrovertible, and irrefragable (i-REF-ruh-guh-buul).<br>Apodictic is chiefly a technical term used in logic of a judgment that asserts its own necessity. ""Such judgments,"" cautions the Century Dictionary, ""may be false."" Apodictic is a lovely word, so much more forceful and decisive than certain or true, yet I wonder what in life honestly can be called apodictic, absolutely certain, necessarily true. Can you think of anything that is unarguably apodictic? Perhaps only death and taxes.<br><br>Absolutely certain, necessarily true, proved or demonstrated beyond a shadow of a doubt.<br>Synonyms: incontestable, incontrovertible, irrefragable."
Fulminate,[FUHL-mi-NAYT or FUUL-mi-NAYT],"To explode, especially to explode with invective and denunciations; to shout forth condemnation and censure.<br>The verb to fulminate and the corresponding noun fulmination come through the Latin fulminare, to strike with lightning, from fulmen, a stroke of lightning, thunderbolt. Fulminate was once used to mean to strike with lightning, but this sense is obsolete and in modern usage fulminate suggests the throwing of verbal thunderbolts, and fulmination suggests a thundering verbal explosion: ""The speaker fulminated against corruption and vice""; ""The dispute between the two nations has not reached the point of war, but there have been fulminations from both sides."" <br>To explode, especially to explode with invective and denunciations; to shout forth condemnation and censure.<br>Corresponding noun: fulmination, an explosion, detonation; also (especially) a thundering verbal explosion, loud denunciation or condemnation.<br>Etymology: Latin fulminare, to strike with lightning, from fulmen, a stroke of lightning, thunderbolt."
