tags: va::level-9
Puissant,[PYOO-i-sint or pyoo-IS-int],"Powerful, mighty, strong, forceful.<br>Synonyms of puissant include vigorous, potent, dynamic, and stalwart (STAWL-wurt). Antonyms include weak, feeble, infirm, debilitated, enervated, flaccid (FLAK-sid, not FLAS-id), and valetudinarian (VAL-i-T(Y)OO-di-NAIR- ee-in).<br>In the seventeenth-century play The Alchemist, Ben Jonson writes: ""I will be puissant, and mighty in my talk to her.""<br>Puissant comes through Middle English from an Old French word meaning powerful. Because it is used chiefly in old poetry and scholarly disquisitions, current dictionaries sometimes label puissant poetic, literary, or archaic. That doesn't necessarily mean you should avoid using it. Puissant is a lovely word that if used in the right place at the right time can add flair and a dash of style to your expression. The corresponding noun is puissance (PYOO-i-sints or pyoo-IS-ints), power, strength, might.<br>There is also authority for the pronunciation PWIS-int for puissant and<br>PWIS-ints for puissance. But to my ear, these two-syllable variants sound pwissy and are best avoided. You are better off with one of the three-syllable pronunciations sanctioned above, which most modern authorities favor.<br><br>Powerful, mighty, strong, forceful.<br>Synonyms: vigorous, potent, dynamic, stalwart.<br>Antonyms: weak, feeble, infirm, debilitated, enervated, flaccid, valetudinarian.<br>Corresponding noun: puissance, power, strength, might."
Peculate,[PEK-yuh-layt],"To steal, embezzle; specifically, to steal or misuse money or property entrusted to one's care.<br>To peculate and to defalcate (de-FAL-kayt) both mean to embezzle, to steal from or appropriate that which has been entrusted to one's care.<br>Defalcate by derivation means to cut off with a sickle; hence, to misappropriate funds by fraudulently deducting a portion of them for one's own use.<br>Although peculate comes from the Latin peculium, which means ""private property,"" in current usage the word usually refers to the embezzlement of public or corporate funds, or property entrusted to one's care: ""For twenty-five years old Barney balanced the books for the city, and just when he was about to retire with a good pension they caught him peculating from the public trough.""<br>The corresponding noun is peculation (PEK-yuh-LAY-shin), the act of peculating.<br><br>To steal, embezzle; specifically, to steal or misuse money or property entrusted to one's care.<br>N.B. This discussion distinguishes the verbs to peculate and to defalcate.<br>Corresponding noun: peculation."
Diffident,[DIF-i-dint],"Shy, timid, bashful, lacking in self-confidence, hesitant to speak or act.<br>Diffident comes from the Latin dis-, which in this case means ""not,"" and fidere, to trust, put confidence in. Diffident was once used literally to mean distrustful, but that sense is archaic, and diffident now suggests lacking trust or confidence in oneself to speak or act. Diffident people have difficulty asserting themselves or expressing their opinions.<br><br>Shy, timid, bashful, lacking in self-confidence, hesitant to speak or act.<br>Etymology: Latin dis-, not, and fidere, to trust, put confidence in."
Venal,[VEE-nul],"Corruptible, bribable, capable of being bribed or bought off, able to be obtained for a price.<br>Venal and mercenary (word 14 of Level 2) are close in meaning.<br>Mercenary means done for payment only, motivated by greed or a desire for personal gain: ""A mercenary writer writes not for love but for the money""; ""When Jim discovered that Alice had three ex-husbands who were all affluent plastic surgeons like him, he concluded that her interest in him was mercenary and called off their engagement.""<br>Venal comes from the Latin venalis, for sale, and means literally able to be sold. The word is used today to mean able to be bribed, corrupted, or bought off, or characterized by corrupt, mercenary dealings. A venal judge is corrupt, capable of being bribed; a venal politician is corruptible, able to be influenced by money or favors; a venal administration or a venal business deal is riddled with corruption and bribery.<br>The corresponding noun is venality (vee-NAL-i-tee), a venal state or act.<br>Venal and venial are often confused. Venial (VEE-nee-ul, three syllables) comes from the Latin venia, grace, indulgence, and means excusable, forgivable, minor, as a venial sin, a venial offense, or a venial error. Venal (VEE-nul, two syllables) means corruptible, capable of being bribed or bought off.<br><br>Corruptible, bribable, capable of being bribed or bought off, able to be obtained for a price.<br>Synonym: mercenary (Level 3, Word 14).<br>Etymology: Latin venalis, for sale.<br>Usage tip: The words venal and venial are often confused. Venial, means excusable, forgivable, minor, as a venial sin, offense, or error."
Parsimonious,[PAHR-si-MOH-nee-us],"Stingy, miserly, extremely tight with money.<br>Antonyms of parsimonious include generous, liberal, open-handed, bountiful, beneficent (buh-NEF-i-sint), magnanimous (mag-NAN-i-mus, word 24 of Level 7), and munificent (discussed in word 9 of this level).<br>Synonyms of parsimonious include grasping, money-grubbing, penny-pinching, close-fisted (KLOHS- as in close, near), penurious (puh-NYUUR-ee-us), and niggardly (NIG-urd-lee).<br>Please note that niggard (NIG-urd) and niggardly are very old words of Scandinavian origin; other than an unfortunate resemblance in sound, they have nothing whatsoever to do with the offensive and derogatory term used by racists to insult African-Americans. A niggard is a miser; niggardly means stingy, begrudging every nickel and dime.<br>The noun parsimony (PAHR-si-MOH-nee) means excessive or unnecessary economy or frugality. The adjective parsimonious means very sparing in expenditure, frugal to excess. The eighteenth-century English essayist Joseph Addison wrote, ""Extraordinary funds for one campaign may spare us the expense of many years, whereas a long parsimonious war will drain us of more men and money.""<br>If you've ever known someone who wanted you to do a demanding job and grudgingly offered to pay you half of what it was worth, and not a penny more, then you know well what parsimonious means.<br><br>Stingy, miserly, extremely tight with money.<br>Synonyms: grasping, money-grubbing, pennypinching, close-fisted, penurious, niggardly.<br>Antonyms: generous, liberal, open-handed, bountiful, beneficent, magnanimous, munificent.<br>Corresponding noun: parsimony, excessive or unnecessary economy or frugality."
Pusillanimous,[PYOO-si-LAN-i-mus],"Cowardly, lacking courage, timid, fainthearted, irresolute.<br>Pusillanimous is used of cowardly persons or actions that are especially ignoble or contemptible: a pusillanimous deserter of a cause; a pusillanimous surrender; a mean-spirited and pusillanimous leader. The corresponding noun is pusillanimity (PYOO-suh-luh-NIM-i-tee). <br>Cowardly, lacking courage, timid, fainthearted, irresolute.<br>Corresponding noun: pusillanimity."
Extant,"[EKS-tint, rhymes with sextant, -ant as in relevant]","Existing, still in existence, not extinct, not lost or destroyed.<br>Extant comes from the Latin exstare, to stand out, which comes in turn from ex-, meaning ""out,"" and stare, to stand. Extant originally meant standing out, but this sense is now archaic, and in modern usage extant means standing out through time, still in existence, not lost or destroyed: ""That law is no longer extant; it's not on the books""; ""She was surprised and pleased to find several extant relatives in the village where she was born""; ""The only extant writings by this early Greek philosopher may in fact be apocryphal""; ""Although Shakespeare's plays have been performed and enjoyed for more than four hundred years, nothing in his handwriting has survived—not one extant manuscript.""<br><br>Existing, still in existence, not extinct, not lost oi destroyed.<br>Etymology: Latin exstare, to stand out, from ex, out, and stare, to stand."
Meretricious,[MER-uh-TRISH-us],"Tawdry, gaudy; attractive in a flashy or cheap way; falsely alluring; deceptively enticing.<br>By derivation, meretricious means pertaining to or like a meretrix (MER-uh-triks), a prostitute. This unusual meretrix comes directly from Latin and has been in the language for nearly five hundred years, but it is so rare today that you won't find it listed in most dictionaries.<br>Meretricious is still sometimes used in its literal sense, but most often the word refers to someone or something that has the gaudy appearance or tawdry qualities of a prostitute, especially in a false or deceptive way.<br>Meretricious eyes are falsely alluring; a meretricious idea is deceptively attractive; a meretricious style is cheap, flashy, and insincere.<br>Meretricious and meritorious (MER-uh-TOR-ee-us) are often confused, but they are nearly opposite in meaning. Meritorious means worthy of merit, deserving praise; a meritorious action is a commendable action. Meretricious actions are falsely alluring, superficially attractive, flashy but insincere.<br><br>Tawdry, gaudy; attractive in a flashy or cheap way; falsely alluring; deceptively enticing.<br>Etymology: By derivation, meretricious means pertaining to or like a meretrix, a prostitute.<br>Usage tip: The words meretricious and meritor ous are often confused, but they are nearly opposite in meaning. Meritorious means worth! of merit, deserving praise."
Xenophobia,[ZEN-uh-FOH-bee-uh],"Fear or hatred of strangers or foreigners, or of anything strange or foreign: ""Their xenophobia and temerity led them headlong into war.""<br>Xenophobia entered English at the beginning of the twentieth century. Its antonym, xenomania (ZEN-uh-MAY-nee-uh), an inordinate attachment to anything or anyone foreign, was coined thirty years earlier but is rarely used today. However, xenophilia (ZEN-uh-FIL-ee-uh), which came into the language in the 1950s, is still in good standing; xenophilia means love for or attraction to foreigners, foreign cultures, or foreign customs.<br>Xenophobia combines the prefix xeno-, which means alien, strange, with the suffix -phobia, which means fear. By derivation, xenophobia is fear of anyone or anything alien or strange. A xenophobe is a person who fears or hates strangers: ""An exclusive community filled with vigilant xenophobes who fear any unfamiliar face."" The adjective xenophobic means affected with xenophobia: ""During times of national crisis, people have a tendency to become hostile and xenophobic.""<br>Many educated speakers—and for some reason, especially the highly educated ones—pronounce xenophobia, xenophobe, and xenophobic with a long e: ZEE-nophobia, ZEE-nophobe, and ZEE-nophobic. These pronunciations were not recognized by dictionaries until the 1980s, and although all current dictionaries now list them, not one lists them first.<br>So take my advice and ignore those overeducated, innovative mispronouncers, who are probably foreign spies. Take a Zen approach and pronounce these words with a short e. Say ZEN-ophobia, ZEN-ophobe, and ZEN-ophobic.<br><br>Fear or hatred of strangers or foreigners, or of anything strange or foreign.<br>Antonyms: xenomania, an inordinate attachment to anything or anyone foreign; xenophilia means love for or attraction to foreigners, foreign cultures, or foreign customs.<br>Etymology: (Greek) prefix xeno-, alien, strange, and suffix -phobia, fear.<br>Related words: xenophobe, a person who fears or hates strangers; xenophobic, affected with xenophobia.<br>Pronunciation tip: In the words xenophobia, xenophobe, and xenophobic, the prefix xeno- should be pronounced ZEN-uh, not ZEE-nuh."
Quotidian,[kwoh-TID-ee-in],"Daily, recurring every day or pertaining to every day, as a quotidian ritual; a quotidian record of events; a quotidian update or report; the quotidian call to order.<br>Quotidian, daily, and diurnal (dy-UR-nul, from the Latin diurnus, of the day, word 49 of Level 2) are synonyms.<br>Quotidian comes from the Latin quotidianus, daily, of every day. Because something that recurs daily soon becomes routine and ordinary, quotidian has also come to mean of an everyday nature, and therefore ordinary, commonplace, trivial: ""The first presentation was eloquent, but the second was dull and quotidian."" ""As he walked he heard the quotidian clamor of the marketplace, where money is forever changing hands.""<br>(1)	Daily, recurring every day or pertaining to every day.<br>(2)	Of an everyday nature; ordinary, commonplace, trivial.<br>Synonym: diurnal (Level 2, Word 49)."
Exigency,[EK-si-jen-see],"An urgency, pressing need; a situation demanding immediate attention or action.<br>Exigency comes from the Latin exigere, to demand, force or drive out, and by derivation means something one is demanded, forced, or driven to do. In current usage we speak of an unforeseen exigency; a financial exigency; front-page newspaper stories focusing on the exigencies of the moment. The corresponding adjective is exigent (EK-si-jint), urgent, pressing, demanding immediate attention or action.<br>According to the Century Dictionary (1914), an exigency is a situation of sudden urgency, in which something needs to be done at once. An emergency is more pressing and therefore less common than an exigency . For example, every day the federal government deals with exigencies in foreign affairs, but only occasionally must it respond to a national emergency. A crisis is an emergency on which the outcome of everything depends, as a midlife crisis, or an economic crisis.<br><br>An urgency, pressing need; a situation demanding immediate attention or action.<br>Etymology: Latin exigere, to demand, force or drive out.<br>N.B. This discussion distinguishes the words exigency, emergency, and crisis."
Pulchritude,[PUHL-kri-T(Y)OOD],"Beauty, loveliness, attractiveness.<br>Pulchritude comes directly from the Latin word for beautiful. In his famous and influential dictionary, published in 1755, Samuel Johnson defined pulchritude as the ""quality opposite to deformity.""<br>Pulchritude is a literary word that is usually applied to persons or things that have great physical beauty or external appeal: a woman of pulchritude; the pulchritude of nature. Occasionally it is used of something whose beauty manifests itself in a more subtle way, as the pulchritude of the soul. What seems meretricious to you may possess pulchritude for another, for as the saying (sort of) goes, ""Pulchritude is in the eye of the beholder.""<br>The corresponding adjective is pulchritudinous (PUHL-kri-T(Y)OOD-’ n-us), physically beautiful or lovely.<br><br>Beauty, loveliness, attractiveness.<br>Corresponding adjective: pulchritudinous."
Denouement,"[DAY-noo-MAW(N)—nasalized n, silent t]","The unraveling or resolution of a plot, as of a novel or a drama; the outcome or resolution of any complex situation.<br>As you can tell from its vowel-laden spelling and nasalized final syllable, denouement comes from French. The word means literally ""an untying,"" as of a knot. Since its introduction into English in the mid-1700s, denouement has been used to mean the untying or unraveling of a narrative or dramatic plot, the final sequence of events leading to a resolution of the story.<br>The Century Dictionary offers this illustrative quotation from the Saturday Review: ""The end, the climax, the culmination, the surprise, the discovery, are all slightly different in meaning from that ingenious loosening of the knot of intrigue which the word denouement implies."" In current usage, denouement has also come to apply to the outcome or resolution of any complex situation, as the denouement of a sensational trial, or the denouement of the negotiations.<br><br>The unraveling or resolution of a plot, as of a novel or a drama; the outcome or resolution of any complex situation."
Fugacious,[fyoo-GAY-shus],"Fleeting, passing quickly away.<br>Synonyms of fugacious include transient (TRAN-shint, word 31 of Level 2), ephemeral (i-FEM-uh-rul, word 12 of Level 4), transitory (TRAN -si-TOR-ee or TRAN-zi-TOR-ee, word 4 of Level 5), and evanescent (EV-uh-NES-int).<br>The words fugacious and fugitive come from the same Latin source, the verb fugere, to flee, fly away. As a noun, fugitive refers to a person who flees, especially from the law; as an adjective, fugitive may mean either fleeing, running away, or passing away quickly, not permanent, temporary. In this last sense it is an exact synonym of the more difficult word fugacious, fleeting, passing swiftly, lasting but a short time.<br><br>Fleeting, passing quickly away.<br>Synonyms: transient (Level 2, Word 31 ), ephemeral (Level 4, Word 12), transitory (Level 5, Word 4), evanescent.<br>Etymology: Fugacious and fugitive come from the Latin fugere, to flee, fly away."
Turbid,[TUR-bid],"Literally, muddy, clouded, roiled, murky, as if from stirred-up sediment; figuratively, muddled, obscure, confused, not lucid.<br>Turbid is often used of liquids to mean muddy or clouded from having the sediment stirred up: a turbid river; turbid wine. It may also apply to air that is thick or dark with smoke or mist. Figuratively, turbid means muddled, disturbed, or confused in thought or feeling.<br>In this figurative sense, turbid sometimes is confused with the words turgid (TUR-jid) and tumid (T(Y)OO-mid).<br>Both turgid and tumid mean swollen, inflated, and both may be used literally or figuratively. However, tumid, perhaps because of its relation to the word tumor, usually is used literally to mean swollen or distended. Turgid usually is used figuratively of language or style that is inflated, pompous, pretentious, bombastic.<br>Turbid never suggests swelling or inflation, but rather muddiness, cloudiness, disturbance, or confusion, as in the nineteenth-century poet Matthew Arnold's line ""the turbid ebb and flow of human misery.""<br><br>Literally, muddy, clouded, roiled, murky, as if from stirred-up sediment; figuratively, muddled, obscure, confused, not lucid.<br>Usage tip: Turbid sometimes is confused with turgid and tumid, which mean swollen, inflated. Tumid usually is used literally to mean swollen or distended; turgid usually is used figuratively of language or style that is inflated pompous, pretentious, bombastic. Turbid never suggests swelling or inflation, but rather muddiness, cloudiness, disturbance, or confusion."
Indefeasible,[IN-di-FEE-zuh-buul],"Not capable of being undone, taken away, annulled, or rendered void.<br>The words defeasance, defeasible, and indefeasible come down to us through Anglo-French and Middle English. They were used in Old English law and are chiefly legal terms today. Defeasance is the oldest of the three; it means either the annulment or voiding of a deed or contract, or a clause within a deed or contract that provides a means for annulling it or rendering it void. Defeasible means capable of being invalidated, undone, or rendered void. Our keyword, indefeasible, which employs the privative prefix in-, meaning ""not,"" means not defeasible, not capable of being undone, annulled, or rendered void.<br>Inalienable and indefeasible are close in meaning and are often used interchangeably. According to the second edition of Webster's New International Dictionary (1934), ""that is indefeasible which one cannot be deprived of without one's consent; that is inalienable which one cannot give away or dispose of even if one wishes.""<br>For example, the U.S. Constitution guarantees all citizens certain inalienable rights, such as personal liberty, freedom of speech, freedom of religion, and so on. When you pay off a mortgage on a house and own it outright, you have an indefeasible title to the house, although you may give up or transfer that title by selling your home or putting the deed in someone else's name.<br>Inalienable means not able to be given away or transferred. Indefeasible means not able to be taken away, undone, or made void.<br><br>Not capable of being undone, taken away, annulled, or rendered void.<br>Related words: defeasance, the annulment or voiding of a deed or contract, or a clause within a deed or contract that provides a means for annulling it or rendering it void; defeasible, capable of being invalidated, undone, or rendered void.<br>N.B. This discussion distinguishes the words . inalienable and indefeasible."
Disingenuous,[DIS-in-JEN-yoo-us],"Insincere, crafty, sly, not straightforward or frank.<br>Synonyms of disingenuous include wily, subtle, slippery, deceptive, hypocritical, fraudulent, and mendacious (men-DAY-shus).<br>The direct antonym is ingenuous, sincere, open, straightforward, without artifice or guile. Other antonyms include truthful, frank, candid, unselfconscious, unaffected, and guileless.<br>The corresponding noun is disingenuousness.<br>Disingenuous combines the prefix dis-, meaning ""not,"" with the Latin ingenuus, which means freeborn, of free birth; hence, noble, honorable, upright. From the Latin ingenuus, by way of French, English has also acquired the word ingénue (AN-zhuh-N(Y)OO), which the Century Dictionary defines as ""a woman or girl who displays innocent candor or simplicity; specifically, such a character represented on the stage, or the actress who plays it.""<br>An ingénue is an ingenuous woman. An ingenuous person is a woman, man, or child who is free from restraint or reserve, and therefore innocent, straightforward, and sincere. A disingenuous person is not sincere or straightforward. Disingenuous words are crafty, subtle, or deceptive.<br><br>Insincere, crafty, sly, not straightforward or frank.<br>Synonyms: wily, subtle, slippery, deceptive, hypocritical, fraudulent, mendacious.<br>Antonyms: ingenuous, truthful, frank, candid, unselfconscious, unaffected, guileless.<br>Corresponding noun: disingenuousness.<br>Etymology and related word: Disingenuous combines the prefix dis-, meaning ""not,"" with the Latin ingenuus, freeborn, of free birth; hence, noble, honorable, upright. From the Latin ingenuus, by way of French, English has also acquired the word ingénue, which the Century Dictionary defines as ""a woman or girl who displays innocent candor or simplicity; specifically, such a character represented on the stage, or the actress who plays it."""
